control_r1	control_r2	control_r3	MI_IZ_r1	MI_IZ_r2	MI_IZ_r3	MI_IZ_r4	MI_remote_r1	MI_remote_r2	MI_remote_r3	MI_remote_r4	Protein_Group	Protein_Ids	Protein_Names	Genes
12.81942272	13.08359051	12.8915062	13.13485622	13.47740459	13.9496994	14.0504179	13.17287254	13.29127121	13.16222763	13.10987473	Q9R226;Q60749;Q9WU01	Q9R226;Q60749;Q9WU01	KHDR1_MOUSE;KHDR2_MOUSE;KHDR3_MOUSE	Khdrbs1;Khdrbs2;Khdrbs3
11.72796726	12.43389606	11.59888077	11.96479607	12.92856503	13.15418339	13.60713387	12.11837959	11.90044785	11.36041927	11.93976974	Q9R233	Q9R233	TPSN_MOUSE	Tapbp
13.80117321	13.83157444	13.74055004	14.1328373	14.09971809	14.39611626	14.34397697	14.0128336	14.06361389	13.76742935	13.83027744	Q9WTI7	Q9WTI7	MYO1C_MOUSE	Myo1c
11.99769783	12.10092831	11.95850945	12.5067215	12.96872425	12.88974762	13.23270893	12.10074139	12.34367466	11.98221684	12.16853428	Q9WTM5	Q9WTM5	RUVB2_MOUSE	Ruvbl2
14.93430328	14.93992805	15.05998611	14.8520031	14.80071831	14.67244244	13.96682072	14.84635735	14.7893858	14.82019901	14.94354534	Q9WTP6	Q9WTP6	KAD2_MOUSE	Ak2
14.02375412	13.93960667	13.93478775	14.33981514	14.25409889	14.04382229	13.42710304	13.76578331	14.05926037	13.94533443	14.29741096	Q9WTP7	Q9WTP7	KAD3_MOUSE	Ak3
13.40704155	13.4829464	13.42420578	13.68243504	13.53652668	13.34712315	13.69845486	13.35723591	13.30920601	13.1800766	13.11949921	Q9WTQ5	Q9WTQ5	AKA12_MOUSE	Akap12
11.38752747	11.75260639	11.38495064	11.29024315	12.03501511	11.39811802	11.38335323	11.66814899	11.64502335	11.8792963	10.50244522	Q9WTQ8	Q9WTQ8	TIM23_MOUSE	Timm23
14.62099838	14.7779541	14.56033325	14.48577309	14.80227947	14.82616615	14.42304325	14.77359772	14.91786194	14.53525734	14.46597481	Q9WTR5	Q9WTR5	CAD13_MOUSE	Cdh13
12.91899967	12.5616703	12.57929516	12.97601223	12.82213688	13.18072224	12.99744415	12.86846542	13.03732586	12.70721626	12.79931641	Q9WTX5	Q9WTX5	SKP1_MOUSE	Skp1
12.03666115	12.08717442	12.38376617	12.16185951	11.90348244	12.29496861	12.0556078	11.98740292	11.93044567	12.40022564	12.05902672	Q9WTX6	Q9WTX6	CUL1_MOUSE	Cul1
9.939418793	10.10974312	9.527259827	10.08618927	10.95879936	10.42902756	11.02290916	10.39348698	9.892250061	10.17457581	9.540449142	Q9WU56	Q9WU56	PUS1_MOUSE	Pus1
12.88175678	13.10225964	12.93332005	13.62806988	13.60899448	13.50614643	13.53542137	13.22334862	13.50889683	13.20085907	13.34852028	Q9WU78	Q9WU78	PDC6I_MOUSE	Pdcd6ip
10.61981678	10.80869865	11.14963245	10.8607378	9.124141693	10.2895956	10.659585	9.993759155	10.74125671	11.02669621	10.10527325	Q9WU79	Q9WU79	PROD_MOUSE	Prodh
12.15871716	12.33337021	12.35633373	12.63918877	12.57392216	12.56330585	12.70436668	12.3828373	12.69839859	12.60424709	12.54007435	Q9WUA2	Q9WUA2	SYFB_MOUSE	Farsb
11.46465302	11.35597324	11.52030945	12.04446602	12.09608936	11.85059357	11.77595997	12.02855873	12.46726894	11.8080349	12.47902489	Q9WUA3	Q9WUA3	PFKAP_MOUSE	Pfkp
16.93154526	16.68221283	16.97588158	16.95003128	16.66309929	16.33232117	15.57092285	16.88518333	17.1698761	17.0455246	16.9851532	Q9WUB3	Q9WUB3	PYGM_MOUSE	Pygm
15.17453194	14.56369114	15.48595142	15.3159914	14.9545145	14.66574097	13.68044758	15.3042841	15.61640835	15.46208382	14.86574268	Q9WUB3;Q8CI94	Q9WUB3;Q8CI94	PYGB_MOUSE;PYGM_MOUSE	Pygb;Pygm
11.71691418	11.79613304	11.4480238	11.73272705	11.49713326	9.459461212	10.22877407	11.38824844	11.42682076	11.78675175	11.73157787	Q9WUD1	Q9WUD1	CHIP_MOUSE	Stub1
12.79026318	12.62204266	12.66360664	13.53331757	13.50442219	12.65755558	13.1684227	13.07756042	13.20807552	13.02636242	13.028759	Q9WUK2	Q9WUK2	IF4H_MOUSE	Eif4h
12.58366299	12.45822239	12.65617657	13.57142067	13.28707504	13.73762798	13.56536388	12.77668762	12.87128353	12.90132141	12.7837553	Q9WUM3	Q9WUM3	COR1B_MOUSE	Coro1b
12.01186275	11.96876717	11.84922886	12.52871799	12.68664265	12.6452055	12.78909588	12.06123638	12.33839417	12.00383377	12.21219254	Q9WUM4	Q9WUM4	COR1C_MOUSE	Coro1c
16.87998962	16.89333725	16.81190109	16.73490715	16.45618439	16.17651367	15.43039703	16.66880226	16.60296631	16.74483299	16.65636826	Q9WUM5	Q9WUM5	SUCA_MOUSE	Suclg1
12.51576614	12.86184502	12.66769028	12.90219975	12.89455032	12.87945461	12.90002155	12.70650673	12.88788509	12.78252697	12.28560162	Q9WUQ2	Q9WUQ2	PREB_MOUSE	Preb
12.83584309	12.92223358	12.99213123	12.58105183	12.61515808	12.47932529	12.36278534	12.85180187	12.53381443	13.00089741	13.00850773	Q9WUR2	Q9WUR2	ECI2_MOUSE	Eci2
14.42857647	14.59458733	14.54797268	14.58178902	14.09474564	14.27252769	12.87650204	14.41447353	14.12458134	14.37718296	14.23294544	Q9WUR2;Q78JN3	Q9WUR2;Q78JN3	ECI2_MOUSE;ECI3_MOUSE	Eci2;Eci3
12.19503403	11.63816452	11.77959251	12.3162756	12.05586529	11.43922806	10.51679325	11.70795059	11.59295654	11.89566612	11.88823318	Q9WUR9	Q9WUR9	KAD4_MOUSE	Ak4
11.66033936	11.63319492	11.63794708	12.83481312	12.47303867	12.22937202	12.82846737	11.7475214	12.1245575	11.40035629	11.50356197	Q9WUU7	Q9WUU7	CATZ_MOUSE	Ctsz
12.65514183	11.53928947	8.523101807	8.472826958	9.835301399	10.56709194	10.12369823	12.86873531	13.28104496	9.032299995	12.48389626	Q9WUZ5	Q9WUZ5	TNNI1_MOUSE	Tnni1
11.11598682	10.83694172	11.45445824	11.80472374	11.10119438	11.70932961	9.868844986	11.21675205	11.21095753	11.61838055	11.65993786	Q9WUZ7	Q9WUZ7	SH3BG_MOUSE	Sh3bgr
13.37142277	13.40358448	13.42256451	13.86849499	14.16258812	13.94587326	14.11540127	13.50669193	13.60004044	13.3865366	13.58777714	Q9WV02;Q91VM5;A0A2I3BRL8	Q9WV02;Q91VM5;A0A2I3BRL8	A0A2I3BRL8_MOUSE;RBMX_MOUSE;RMXL1_MOUSE	Gm7324;Rbmx;Rbmxl1
13.996562	14.04287338	13.95949459	14.27451611	14.91031456	14.43848038	14.75368118	14.26968193	14.41115379	14.12779331	14.13540459	Q9WV02;Q91VM5;Q9DAE2;A0A2I3BRL8	Q9WV02;Q91VM5;Q9DAE2;A0A2I3BRL8	A0A2I3BRL8_MOUSE;Q9DAE2_MOUSE;RBMX_MOUSE;RMXL1_MOUSE	Gm7324;Rbmx;Rbmxl1;Rbmxl2
10.7321167	8.978824615	10.74599361	12.08048439	12.63469505	13.23920631	12.12067509	11.10155582	11.94398689	8.471662521	10.70988178	Q9WV07	Q9WV07	LOXE3_MOUSE	Aloxe3
11.88041401	13.31548977	12.92062473	13.24127102	12.48561573	9.336997032	11.25112724	11.70129776	13.03121567	12.36805916	11.31877422	Q9WV27	Q9WV27	AT1A4_MOUSE	Atp1a4
15.54989624	15.73340702	15.90705967	14.87609482	15.22230434	14.23343277	14.34577942	15.59410286	15.08767796	15.4685545	15.18011856	Q9WV27;Q8VDN2;Q6PIC6;Q6PIE5	Q9WV27;Q8VDN2;Q6PIC6;Q6PIE5	AT1A1_MOUSE;AT1A2_MOUSE;AT1A3_MOUSE;AT1A4_MOUSE	Atp1a1;Atp1a2;Atp1a3;Atp1a4
15.83661461	16.04593658	16.06140709	15.55589867	15.02207279	14.97862148	13.9071064	15.78033733	15.56905174	15.52721405	15.41089535	Q9WV27;Q8VDN2;Q6PIE5	Q9WV27;Q8VDN2;Q6PIE5	AT1A1_MOUSE;AT1A2_MOUSE;AT1A4_MOUSE	Atp1a1;Atp1a2;Atp1a4
15.90770054	15.91626453	15.75978661	15.64467335	15.5479126	15.43091965	15.05202007	15.85057259	15.60019779	15.85570526	15.97199726	Q9WV27;Q8VDN2;Q9Z1W8;Q6PIC6;Q64436;Q6PIE5	Q9WV27;Q8VDN2;Q9Z1W8;Q6PIC6;Q64436;Q6PIE5	AT12A_MOUSE;AT1A1_MOUSE;AT1A2_MOUSE;AT1A3_MOUSE;AT1A4_MOUSE;ATP4A_MOUSE	Atp12a;Atp1a1;Atp1a2;Atp1a3;Atp1a4;Atp4a
16.90510559	16.51786041	16.81455803	16.64258766	16.47253036	16.15503883	15.37869072	16.89442635	16.70955467	16.47412872	16.13899803	Q9WV27;Q8VDN2;Q9Z1W8;Q6PIC6;Q6PIE5	Q9WV27;Q8VDN2;Q9Z1W8;Q6PIC6;Q6PIE5	AT12A_MOUSE;AT1A1_MOUSE;AT1A2_MOUSE;AT1A3_MOUSE;AT1A4_MOUSE	Atp12a;Atp1a1;Atp1a2;Atp1a3;Atp1a4
13.91404915	14.19034195	14.10788727	13.44395351	13.47636604	13.238657	13.41406441	14.0678463	13.92580509	13.61820221	13.7417202	Q9WV27;Q9Z1W8;Q6PIC6;Q6PIE5	Q9WV27;Q9Z1W8;Q6PIC6;Q6PIE5	AT12A_MOUSE;AT1A2_MOUSE;AT1A3_MOUSE;AT1A4_MOUSE	Atp12a;Atp1a2;Atp1a3;Atp1a4
11.78185558	11.99630356	11.91584587	13.44274902	13.48447037	13.73228359	14.13873577	12.21863937	12.30914116	12.03372288	12.20038319	Q9WV32	Q9WV32	ARC1B_MOUSE	Arpc1b
10.9995842	9.347079277	10.88989925	12.00174236	12.73149967	12.48913574	12.63433933	11.32781601	11.24516678	11.07426167	11.22074127	Q9WV32;Q9R0Q6	Q9WV32;Q9R0Q6	ARC1A_MOUSE;ARC1B_MOUSE	Arpc1a;Arpc1b
10.9400053	10.60050774	10.70756626	10.51946926	9.287796021	9.911000252	9.427134514	10.50488853	9.634970665	9.807252884	8.611562729	Q9WV34;Q9JLB0	Q9WV34;Q9JLB0	MPP2_MOUSE;PALS2_MOUSE	Mpp2;Pals2
13.20263958	13.30620384	12.98029709	13.56065559	12.93783188	12.73859692	11.83908939	13.23162746	13.11466312	13.59564209	13.25897503	Q9WV35	Q9WV35	ABEC2_MOUSE	Apobec2
10.55804729	11.42249584	10.82936573	11.54165363	11.37516975	11.61369705	10.85685349	10.97959709	11.04237747	7.819873333	8.922344208	Q9WV54	Q9WV54	ASAH1_MOUSE	Asah1
12.91628265	12.67541027	12.9219265	12.73754692	12.91941261	13.20578671	12.80908871	12.90423775	13.02412128	12.80521011	12.94610786	Q9WV55	Q9WV55	VAPA_MOUSE	Vapa
13.27081203	13.69287682	13.45531464	13.24396992	13.2175684	12.68927479	13.10126019	13.53381634	13.4356699	13.35569477	12.76358128	Q9WV55;Q9QY76	Q9WV55;Q9QY76	VAPA_MOUSE;VAPB_MOUSE	Vapa;Vapb
12.78479195	12.68484497	12.93731499	12.6591444	13.03826904	12.770257	12.47458076	12.90158939	12.79332924	12.92860508	13.17548561	Q9WV60	Q9WV60	GSK3B_MOUSE	Gsk3b
10.96847248	11.13493347	10.0521059	10.41905403	8.217932701	13.02601147	9.929032326	11.19643021	11.11727333	8.983710289	11.58788109	Q9WV69	Q9WV69	DEMA_MOUSE	Dmtn
11.72279072	12.06946278	11.88755989	12.30692482	12.1828537	12.31286335	12.28312016	12.13035774	12.21781826	12.19947338	11.95053005	Q9WV80	Q9WV80	SNX1_MOUSE	Snx1
12.07836723	12.49705315	11.84110832	12.29224682	12.32035255	12.75006676	12.82726765	12.70427799	12.61532593	12.41010666	12.44351387	Q9WV80;Q9CWK8	Q9WV80;Q9CWK8	SNX1_MOUSE;SNX2_MOUSE	Snx1;Snx2
11.97345734	11.77584076	11.68075943	11.82423878	11.87317848	12.33364773	10.31701469	12.04654789	12.27565861	11.62462616	11.74886417	Q9WV85	Q9WV85	NDK3_MOUSE	Nme3
12.05988216	12.49473286	11.95737076	10.81401348	11.75566387	9.826580048	10.18000984	11.67754364	12.43488312	11.95018768	12.05044746	Q9WV91	Q9WV91	FPRP_MOUSE	Ptgfrn
11.21096325	10.80482483	11.48757839	10.99927425	10.89550686	10.42093945	9.362602234	11.37288666	10.93463421	11.06677532	10.5646162	Q9WV96	Q9WV96	T10B_MOUSE	Timm10b
14.5541029	14.86709023	14.7908268	14.65906525	14.72733593	14.58506203	13.94340324	14.74189377	14.82146549	14.7084322	14.90750122	Q9WV98	Q9WV98	TIM9_MOUSE	Timm9
12.16478443	12.07692623	12.34222221	12.26265621	12.08375168	12.17037582	11.42377281	12.3229847	11.86823654	12.03802013	12.10435009	Q9WVA2	Q9WVA2	TIM8A_MOUSE	Timm8a1
11.59367561	11.02474499	11.304739	10.79704571	11.0067606	11.10032749	10.90702915	11.0252018	11.06657314	11.62470436	11.27779293	Q9WVA2;Q4FZG7	Q9WVA2;Q4FZG7	TI8AB_MOUSE;TIM8A_MOUSE	Timm8a1;Timm8a2
11.82155514	11.72743511	11.56375408	11.96766186	12.51683235	12.13539791	12.11493587	11.62882328	11.87313652	11.9132967	12.07246113	Q9WVA3	Q9WVA3	BUB3_MOUSE	Bub3
14.00592232	14.1456213	13.75455379	15.64797306	15.29754734	14.80796909	15.01348877	14.32092762	14.97806644	14.43804455	14.16412926	Q9WVA4	Q9WVA4	TAGL2_MOUSE	Tagln2
12.55648422	12.686903	12.39482212	12.77828884	13.05970573	12.74299145	12.72980976	12.88343906	12.87579346	12.95608616	12.82417107	Q9WVB0	Q9WVB0	RBPMS_MOUSE	Rbpms
11.14198589	11.963521	11.25478649	9.801359177	11.27528095	9.968172073	10.22922325	11.42562485	12.62027264	11.28201103	11.51788139	Q9WVB4	Q9WVB4	SLIT3_MOUSE	Slit3
12.75748348	12.40583515	12.47978497	12.45740128	12.35628414	12.8444643	12.83557034	12.4132309	11.3490715	11.84306145	11.59883404	Q9WVC3	Q9WVC3	CAV2_MOUSE	Cav2
13.39070606	13.08991337	13.17457008	13.54858112	13.29538155	13.51015854	13.25468636	13.38459492	13.41221237	13.43866158	13.07727623	Q9WVE8	Q9WVE8	PACN2_MOUSE	Pacsin2
15.60845375	15.52820969	15.52759266	15.39547348	15.44486904	16.05030632	15.31747246	15.72409248	15.92529202	15.29840946	15.10030079	Q9WVH9	Q9WVH9	FBLN5_MOUSE	Fbln5
13.581954	13.86257935	13.76902199	14.20611382	14.36829472	14.51107311	14.1187706	14.09767818	14.32069492	14.09002113	14.24149895	Q9WVJ2	Q9WVJ2	PSD13_MOUSE	Psmd13
10.70089054	11.09570694	10.78597546	10.65197563	11.28689861	9.410432816	10.16458607	10.12213326	10.72019291	9.688485146	9.778151512	Q9WVJ3	Q9WVJ3	CBPQ_MOUSE	Cpq
11.35146332	11.20056152	11.66633511	11.40127373	12.08225918	11.57287121	10.11613083	11.77049446	11.82416344	11.43600368	11.20066547	Q9WVJ9	Q9WVJ9	FBLN4_MOUSE	Efemp2
13.32020855	13.17005348	13.08853626	13.43892193	13.41861725	13.128932	13.38754654	13.31223106	13.36948872	13.29039288	13.22366238	Q9WVK4	Q9WVK4	EHD1_MOUSE	Ehd1
14.35393906	14.39474392	14.01236248	12.77710533	14.35000706	13.55490017	14.22650242	14.34590435	14.06275463	13.9893055	14.10845947	Q9WVK4;Q8BH64	Q9WVK4;Q8BH64	EHD1_MOUSE;EHD2_MOUSE	Ehd1;Ehd2
9.879958153	10.33069324	9.461661339	10.99849129	11.88073921	13.16754818	11.91526318	9.826334	12.31093121	11.39651394	11.82866764	Q9WVK4;Q9EQP2;Q8BH64	Q9WVK4;Q9EQP2;Q8BH64	EHD1_MOUSE;EHD2_MOUSE;EHD4_MOUSE	Ehd1;Ehd2;Ehd4
14.82166958	15.12953663	14.57371235	14.92896748	15.0868454	14.81775856	14.66528034	14.95199013	14.86849022	14.90454483	15.02039814	Q9WVK4;Q9QXY6	Q9WVK4;Q9QXY6	EHD1_MOUSE;EHD3_MOUSE	Ehd1;Ehd3
12.13312626	12.37450123	12.10743618	12.57469273	12.68388462	12.61569214	12.57690907	12.78102779	12.69274235	12.61979103	12.47170544	Q9WVK4;Q9QXY6;Q9EQP2	Q9WVK4;Q9QXY6;Q9EQP2	EHD1_MOUSE;EHD3_MOUSE;EHD4_MOUSE	Ehd1;Ehd3;Ehd4
11.58766937	10.85951138	11.30939674	11.84825516	9.964618683	11.63049889	9.844481468	11.13192749	11.44084358	11.56572056	11.27789783	Q9WVL0	Q9WVL0	MAAI_MOUSE	Gstz1
12.56613922	12.21209812	12.27339363	12.42099667	12.07111359	12.35770321	12.10177898	12.74075031	12.36680317	12.617486	12.63043594	Q9WVL3	Q9WVL3	S12A7_MOUSE	Slc12a7
11.46661186	10.93500996	11.08731747	11.51112461	11.18736458	11.40674686	10.43340778	11.26426029	11.22508717	11.27955246	11.18997288	Q9WVQ5	Q9WVQ5	MTNB_MOUSE	Apip
10.9360714	10.91363716	11.15879917	11.53149796	11.2583189	11.22129154	11.36826611	11.19508934	11.65918827	11.24092865	11.08529949	Q9WVR4	Q9WVR4	FXR2_MOUSE	Fxr2
9.004658699	9.605901718	9.676533699	9.285059929	10.03052902	9.852743149	9.323762894	8.799751282	9.43389225	10.31843662	9.569487572	Q9Z0E6	Q9Z0E6	GBP2_MOUSE	Gbp2
11.9998064	11.70723438	11.54734325	12.22247791	12.77641678	12.70721912	12.63053989	12.31336212	12.32333088	12.26067257	12.24736691	Q9Z0H4	Q9Z0H4	CELF2_MOUSE	Celf2
11.53246307	11.16444206	11.30782127	11.72857952	11.81755543	9.244998932	12.09288597	9.896313667	11.00718117	11.20329857	9.542085648	Q9Z0H4;P28659	Q9Z0H4;P28659	CELF1_MOUSE;CELF2_MOUSE	Celf1;Celf2
10.30897617	10.05964184	10.41845322	9.430141449	10.83168697	10.39908314	10.450881	10.96765137	11.32774353	10.46529102	10.60735226	Q9Z0H8;Q922J3	Q9Z0H8;Q922J3	CLIP1_MOUSE;CLIP2_MOUSE	Clip1;Clip2
11.53277969	11.641469	11.3416748	11.10236263	11.27685165	11.96108818	11.70355797	11.8777132	11.87080765	11.57133579	11.49805641	Q9Z0J1	Q9Z0J1	RECK_MOUSE	Reck
12.50076485	12.19912052	12.31612587	12.94006252	13.1052227	13.41233158	12.82339096	12.57265759	12.71018696	12.41153431	12.56401157	Q9Z0N1	Q9Z0N1	IF2G_MOUSE	Eif2s3x
12.68586826	12.83457184	12.58765316	13.56731415	13.68922234	13.87046146	13.70604229	13.12174034	13.29582596	13.16458511	13.1937561	Q9Z0N1;Q9Z0N2	Q9Z0N1;Q9Z0N2	IF2G_MOUSE;IF2H_MOUSE	Eif2s3x;Eif2s3y
13.95877934	13.82140541	14.14958858	13.41018677	13.86994076	13.74923038	14.03580379	14.11973572	13.87964058	13.69804287	13.96508121	Q9Z0P4	Q9Z0P4	PALM_MOUSE	Palm
12.34500027	11.65290356	12.21016884	12.72561932	12.26234436	9.308980942	12.1757431	11.68162918	11.84001827	12.064147	11.7866497	Q9Z0P5	Q9Z0P5	TWF2_MOUSE	Twf2
11.19140434	10.76665306	11.07663536	11.33456421	10.7042942	9.84685421	10.75231647	11.11121368	11.2469902	11.15236759	9.827941895	Q9Z0S9	Q9Z0S9	PRAF1_MOUSE	Rabac1
13.49465561	13.45578957	13.48516273	13.47645473	14.14193916	9.99749279	13.76972389	13.97350883	14.10926723	13.99330997	13.92365265	Q9Z0T9	Q9Z0T9	ITB6_MOUSE	Itgb6
12.25739098	12.17117023	11.73845577	12.38258076	12.49163246	12.20856667	12.52812672	12.12215137	12.55338478	12.25676632	11.92124939	Q9Z0U1	Q9Z0U1	ZO2_MOUSE	Tjp2
15.46259499	15.4373064	15.54695797	15.20849323	14.93586922	15.22780037	14.14114952	15.42594051	15.13069916	15.38601017	15.18572712	Q9Z0X1	Q9Z0X1	AIFM1_MOUSE	Aifm1
13.98377705	13.97987175	13.66579151	13.56811047	13.97735119	14.18885899	14.21353722	13.89964962	14.0655508	13.99843216	14.18475914	Q9Z0Y1	Q9Z0Y1	DCTN3_MOUSE	Dctn3
10.30781555	10.98104668	9.945518494	11.48493862	11.90069294	11.73165035	11.76373482	11.15018559	11.25900173	11.52996731	11.46238995	Q9Z110	Q9Z110	P5CS_MOUSE	Aldh18a1
8.419148445	9.354787827	9.933966637	10.87762165	10.52308178	9.711462021	10.4839468	10.27464581	10.71840477	8.921933174	9.479773521	Q9Z127	Q9Z127	LAT1_MOUSE	Slc7a5
12.21294308	12.60976028	12.65946484	13.40710831	13.5904932	13.34044838	13.01852703	12.97270203	13.16365623	13.04317474	13.13061714	Q9Z130	Q9Z130	HNRDL_MOUSE	Hnrnpdl
10.84009361	11.12649155	10.64199734	11.37072563	11.98510933	11.39816666	9.832410812	11.12271118	10.70596886	10.38646603	11.31408501	Q9Z130;Q60668;Q9D3U4	Q9Z130;Q60668;Q9D3U4	HNRDL_MOUSE;HNRPD_MOUSE;Q9D3U4_MOUSE	Hnrnpd;Hnrnpdl;Rbm31y
12.74493694	12.87105846	12.73502064	13.21023941	13.44181633	13.15799618	12.98978519	12.75131416	13.10626888	12.67557812	12.87664127	Q9Z130;Q99020	Q9Z130;Q99020	HNRDL_MOUSE;ROAA_MOUSE	Hnrnpab;Hnrnpdl
11.79618168	12.56916237	12.52867889	10.69348717	12.07728958	10.83271599	10.28351212	11.80689621	12.32725811	12.84636593	12.48299408	Q9Z176;B2RXC8	Q9Z176;B2RXC8	B2RXC8_MOUSE;P2R3D_MOUSE	Ppp2r3a;Ppp2r3d
9.02139473	9.807067871	8.882035255	9.670887947	11.13767624	11.46805859	12.42435551	10.70351315	9.151446342	10.65816689	9.03880024	Q9Z184;Q9Z183	Q9Z184;Q9Z183	PADI3_MOUSE;PADI4_MOUSE	Padi3;Padi4
10.23155689	11.48826694	10.4352951	11.36293602	11.64404583	11.44817829	11.03039169	11.11321449	11.21431923	11.15550804	10.89200401	Q9Z199;P63271	Q9Z199;P63271	SPT4A_MOUSE;SPT4B_MOUSE	Supt4h1a;Supt4h1b
11.56250477	11.53912926	11.76390076	12.63017845	12.56142616	12.5362711	11.7531414	11.87906647	12.59520149	12.20358086	12.07147884	Q9Z1A1	Q9Z1A1	Q9Z1A1_MOUSE	Tfg
12.38050175	12.72308731	12.41552258	13.28831863	13.44877434	13.06445313	13.02658176	12.89553738	13.00410271	12.46598244	12.6369915	Q9Z1D1	Q9Z1D1	EIF3G_MOUSE	Eif3g
13.06321144	13.30556297	13.19094086	12.60265446	12.93032551	13.20979595	9.282618523	13.28552246	13.04100323	13.36905193	13.36746979	Q9Z1E4	Q9Z1E4	GYS1_MOUSE	Gys1
11.99011421	12.09198093	12.07409096	11.75428581	12.42795658	13.08229542	12.44376183	12.55892754	12.25233746	12.20664215	12.45392132	Q9Z1G4	Q9Z1G4	VPP1_MOUSE	Atp6v0a1
13.75921249	13.88532448	13.86583996	13.6892662	13.7272501	13.4502964	13.16069984	13.95590401	13.84623432	13.82138538	13.69831371	Q9Z1J3	Q9Z1J3	NFS1_MOUSE	Nfs1
11.57808495	8.432699203	11.10385799	11.6936264	11.77770329	10.01299381	11.96717548	11.44634438	11.49681854	11.27846146	11.37955189	Q9Z1K5	Q9Z1K5	ARI1_MOUSE	Arih1
12.21675777	12.57908535	12.4725132	13.08096409	13.38427067	12.43161488	13.26419926	12.67470837	12.79069233	12.5334053	12.01524067	Q9Z1N5	Q9Z1N5	DX39B_MOUSE	Ddx39b
15.80087948	16.01512146	16.0960598	15.71598625	15.37726498	15.2690649	14.41479778	15.7504425	15.62790394	15.7010355	15.4283371	Q9Z1P6	Q9Z1P6	NDUA7_MOUSE	Ndufa7
12.07628155	12.00025749	12.32477093	11.93924522	11.96515274	12.08085728	12.23499107	12.27181911	12.44101715	12.24069309	11.92034149	Q9Z1Q2	Q9Z1Q2	ABHGA_MOUSE	Abhd16a
10.54998684	11.00151348	10.92361736	9.340762138	11.22132111	11.00597572	10.24275589	11.32224941	10.09905815	11.32143211	9.712786674	Q9Z1Q2;Q80YU0	Q9Z1Q2;Q80YU0	ABHGA_MOUSE;ABHGB_MOUSE	Abhd16a;Abhd16b
12.19490433	12.33194447	11.97890663	13.9255085	13.25909996	13.24353886	13.44158268	12.0819664	12.96146965	12.36328316	12.06379986	Q9Z1Q5	Q9Z1Q5	CLIC1_MOUSE	Clic1
12.44981194	12.63606262	12.46669292	13.21848583	13.26775074	13.34645844	13.39814281	12.79052353	12.96578598	12.5890398	12.96321201	Q9Z1Q9	Q9Z1Q9	SYVC_MOUSE	Vars1
12.4449091	12.31214809	12.25452423	12.45172119	12.76739025	12.62412357	12.47066879	12.62242031	12.75964928	12.37961388	12.74536133	Q9Z1R2	Q9Z1R2	BAG6_MOUSE	Bag6
11.18015194	11.93968582	11.03046703	12.35182858	12.31499386	13.05790234	13.05243206	12.22123337	12.33678246	12.06886196	12.19506168	Q9Z1R3	Q9Z1R3	APOM_MOUSE	Apom
10.85985279	10.93896198	10.40475845	11.35053062	11.46132565	9.677753448	11.47987652	10.5962925	10.94627762	10.44537735	10.0762682	Q9Z1T1	Q9Z1T1	AP3B1_MOUSE	Ap3b1
9.07664299	8.759032249	8.715415955	10.08355904	9.404490471	10.28292847	9.69102478	9.953843117	10.58628654	9.498342514	9.634331703	Q9Z1T2	Q9Z1T2	TSP4_MOUSE	Thbs4
11.65792179	11.76424503	11.90327168	11.76610279	12.20515823	12.49986076	12.00619984	12.04426098	12.12228775	11.77275562	11.92493916	Q9Z1X4	Q9Z1X4	ILF3_MOUSE	Ilf3
12.05541134	12.1971674	12.22232437	12.62567902	12.74674511	12.6118021	12.58330345	12.4142046	12.67189884	12.14264297	12.62214088	Q9Z1Z0	Q9Z1Z0	USO1_MOUSE	Uso1
11.66888046	11.73108101	11.40206337	12.51500988	12.11919117	11.6934824	12.01661301	11.7862978	11.98862457	11.84773064	12.25481892	Q9Z1Z2	Q9Z1Z2	STRAP_MOUSE	Strap
13.04265308	13.14161682	13.16056156	13.74961758	14.01637268	13.9122715	13.99210644	13.43100166	13.65579891	13.49390507	13.40595245	Q9Z204	Q9Z204	HNRPC_MOUSE	Hnrnpc
15.1384716	15.48805332	15.34184933	14.94949818	15.00296402	14.4827261	13.94871426	15.14397335	15.22771358	15.41605568	14.98875523	Q9Z239	Q9Z239	PLM_MOUSE	Fxyd1
12.1908741	12.27152443	12.43674278	12.24993706	12.96717739	12.36898136	12.65806675	12.55427456	12.97244453	12.56656265	12.71850491	Q9Z247	Q9Z247	FKBP9_MOUSE	Fkbp9
12.25733757	12.32278728	11.9970665	12.07182407	12.05461121	12.05933762	12.19401455	12.34492016	11.79113483	11.8609314	12.38798809	Q9Z266	Q9Z266	SNAPN_MOUSE	Snapin
11.66457653	11.53340244	11.44475079	12.32710648	12.71076775	11.9839592	12.55771446	11.8137331	11.81831455	11.94153214	9.995615959	Q9Z277	Q9Z277	BAZ1B_MOUSE	Baz1b
12.37002277	12.09259892	12.88793468	11.4285593	11.55883217	9.943800926	10.12177563	12.1497345	11.57069492	12.19638062	11.54063225	Q9Z2A9	Q9Z2A9	GGT5_MOUSE	Ggt5
12.24869823	12.19363976	12.48477745	13.41362762	13.34157467	12.98689079	12.46977425	12.71265411	12.82277203	12.62953663	12.80356407	Q9Z2C8;P62960;Q9JKB3	Q9Z2C8;P62960;Q9JKB3	YBOX1_MOUSE;YBOX2_MOUSE;YBOX3_MOUSE	Ybx1;Ybx2;Ybx3
